Country Name,Country Code,Region,Year,GDP_Per_Capita,GDP_Per_Capita_Growth_Annual_Pct,Female_PostSecondary_Education_Pct,Male_PostSecondary_Education_Pct,Labour_Force_Participation_Female_Pct,Labour_Force_Participation_Male_Pct,Financial_Inclusion_Female,Financial_Inclusion_Male,Maternal_Mortality_Ratio_Per_100k,Women_in_Parliament_Pct,Adult_Literacy_Rate_Female_Pct,Adult_Literacy_Rate_Male_Pct,Adult_Literacy_Rate_Combined_Pct,Gender_Discrimination_Law,Gender_Discrimination_Law_Binary,Maternity_Leave_Days,Paternity_Leave_Days,Shared_Parental_Leave_Days,Youth_Not_In_Edu_Employment_Training_Female_Pct,Youth_Not_In_Edu_Employment_Training_Male_Pct,Youth_Not_In_Edu_Employment_Training_Total_Pct,Unemployment_Female_Pct,Unemployment_Male_Pct,Unemployment_Total_Pct
Faroe Islands,FRO,Europe & Central Asia,2016,56875.28038,0.232465867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,Europe & Central Asia,2017,59387.35309,2.035038749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,Europe & Central Asia,2018,62526.49085,1.1193612020000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,Europe & Central Asia,2019,63067.06957,2.929852887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,Europe & Central Asia,2020,62240.82241,-3.085619797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,Europe & Central Asia,2021,68749.40056,4.043687319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,Europe & Central Asia,2022,66139.38097,2.361597138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,Europe & Central Asia,2023,71774.35224,1.525146256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faroe Islands,FRO,Europe & Central Asia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,East Asia & Pacific,2015,5097.531069,4.388232658,NA,NA,40.016,76.65,NA,NA,37,16,NA,NA,NA,Yes,1,84,0,0,28.217,11.021,19.55,5.29,3.764,4.291
Fiji,FJI,East Asia & Pacific,2016,5363.790267,2.380116253,NA,NA,38.51,76.914,NA,NA,38,16,NA,NA,NA,Yes,1,84,0,0,29.496,10.793,20.086,5.542,3.698,4.319
Fiji,FJI,East Asia & Pacific,2017,5826.848145,5.400034926,NA,NA,38.503,76.711,NA,NA,34,16,NA,NA,NA,Yes,1,84,0,0,29.312,10.629,19.932,5.546,3.701,4.324
Fiji,FJI,East Asia & Pacific,2018,6085.419795,3.991072632,NA,NA,38.509,76.572,NA,NA,35,19.60784314,NA,NA,NA,Yes,1,84,0,0,29.16,10.496,19.812,5.557,3.709,4.335
Fiji,FJI,East Asia & Pacific,2019,5950.828669,-0.334080464,NA,NA,38.531,76.637,NA,NA,34,19.60784314,NA,NA,NA,Yes,1,84,0,0,29.066,10.431,19.757,5.603,3.741,4.373
Fiji,FJI,East Asia & Pacific,2020,4844.421272,-17.04447036,NA,NA,38.078,75.874,NA,NA,34,19.60784314,NA,NA,NA,Yes,1,98,5,0,30.315,11.851,21.114,5.848,4.031,4.649
Fiji,FJI,East Asia & Pacific,2021,4696.171039,-5.062410641,NA,NA,38.31,76.09,NA,NA,68,21.56862745,92.43000031,NA,NA,Yes,1,98,2,0,29.953,11.498,20.776,5.945,4.056,4.701
Fiji,FJI,East Asia & Pacific,2022,5405.030062,19.43950686,NA,NA,38.59,76.781,NA,NA,32,19.60784314,NA,NA,NA,Yes,1,98,1,0,29.056,10.413,19.8,5.689,3.802,4.446
Fiji,FJI,East Asia & Pacific,2023,5888.736673,6.974770196,NA,NA,38.593,76.759,NA,NA,30,10.90909091,NA,NA,NA,Yes,1,98,1,0,28.828,10.135,19.552,5.532,3.694,4.322
Fiji,FJI,East Asia & Pacific,2024,6288.398673,3.310403901,NA,NA,38.488,76.699,NA,NA,NA,9.090909091,NA,NA,NA,Yes,1,98,1,0,28.774,10.023,19.471,5.51,3.683,4.307
Finland,FIN,Europe & Central Asia,2015,42560.34568,0.136127694,38.72999954,31.23999977,55.407,62.277,99,100,7,41.5,NA,NA,NA,Yes,1,147,76,221,9.006,12.106,10.59,8.842,9.874,9.376
Finland,FIN,Europe & Central Asia,2016,43451.25624,2.277543731,43.44079386,35.67200792,54.982,62.27,99,100,7,41.5,NA,NA,NA,Yes,1,147,76,221,8.591,9.857,9.239,8.582,9.036,8.818
Finland,FIN,Europe & Central Asia,2017,46085.01747,3.061231693,40.11999893,32.06999969,55.028,62.461,99,100,8,42,NA,NA,NA,Yes,1,147,76,221,8.304,9.442,8.888,8.388,8.871,8.64
Finland,FIN,Europe & Central Asia,2018,49654.2497,1.058843157,45.30336182,36.49699579,55.688,63.08,99,100,8,42,NA,NA,NA,Yes,1,147,76,221,7.919,7.582,7.746,7.298,7.419,7.361
Finland,FIN,Europe & Central Asia,2019,48358.18078,1.238120975,41.74000168,33.18999863,55.678,62.829,99,100,8,47,NA,NA,NA,Yes,1,147,76,221,7.301,7.466,7.386,6.173,7.175,6.695
Finland,FIN,Europe & Central Asia,2020,48828.68469,-2.630998553,46.96091967,38.34736409,55.175,62.661,99,100,9,46,NA,NA,NA,Yes,1,147,76,221,8.441,10.239,9.365,7.485,8.01,7.759
Finland,FIN,Europe & Central Asia,2021,53099.13514,2.4637305,43.58622395,34.23092794,55.927,63.748,99,100,8,46,NA,NA,NA,Yes,1,147,76,221,7.202,9.713,8.492,7.044,8.138,7.617
Finland,FIN,Europe & Central Asia,2022,50440.56022,0.489394589,43.98661446,35.11356277,57.267,63.689,99,100,8,45.5,NA,NA,NA,Yes,1,147,76,221,7.261,8.833,8.068,6.367,7.047,6.719
Finland,FIN,Europe & Central Asia,2023,52821.51143,-1.440138245,44.707890570000004,35.7377625,57.489,63.162,99,100,8,46,NA,NA,NA,Yes,1,56,0,148,6.806,8.123,7.482,6.413,7.846,7.151
Finland,FIN,Europe & Central Asia,2024,53188.61862,-1.098312364,NA,NA,57.436,63.119,99,100,NA,46,NA,NA,NA,Yes,1,56,0,148,6.793,8.113,7.47,7.471,9.002,8.26
France,FRA,Europe & Central Asia,2015,36702.43237,0.70803059,31.28000069,29.62000084,50.956,60.726,100,98,9,26.16984402,NA,NA,NA,Yes,1,112,15,0,13.125,14.781,13.967,9.877,10.792,10.354
France,FRA,Europe & Central Asia,2016,37024.21571,0.594243752,30.28000069,28.88999939,50.83,60.398,100,98,9,26.16984402,NA,NA,NA,Yes,1,112,15,0,13.532,14.333,13.94,9.853,10.245,10.057
France,FRA,Europe & Central Asia,2017,38687.16264,1.787795494,30.97999954,29.39999962,50.626,60.322,100,98,8,38.99480069,NA,NA,NA,Yes,1,112,15,0,12.519,14.295,13.425,9.372,9.442,9.409
France,FRA,Europe & Central Asia,2018,41418.17665,1.282166037,32.37747183,30.7534342,50.813,60.205,100,98,9,39.58333333,NA,NA,NA,Yes,1,112,15,0,12.001,14.119,13.082,9.056,8.982,9.018
France,FRA,Europe & Central Asia,2019,40408.28486,1.688708441,33.13000107,31.37999916,50.615,59.663,100,98,8,39.68804159,NA,NA,NA,Yes,1,112,11,0,12.052,13.16,12.618,8.351,8.475,8.415
France,FRA,Europe & Central Asia,2020,39169.8606,-7.740567513,34.88131412,32.72504083,50.05,58.88,100,98,9,39.51473137,NA,NA,NA,Yes,1,112,11,0,12.178,13.201,12.701,7.95,8.064,8.009
France,FRA,Europe & Central Asia,2021,43725.09995,6.501552198,37.36387115,34.47060627,51.59,59.849,100,98,9,39.51473137,NA,NA,NA,Yes,1,112,11,0,10.368,12.55,11.485,7.771,7.971,7.874
France,FRA,Europe & Central Asia,2022,41082.81193,2.235989289,38.25161943,35.07031954,51.871,60.179,100,98,9,37.26169844,NA,NA,NA,Yes,1,112,25,0,10.241,12.814,11.559,7.137,7.469,7.308
France,FRA,Europe & Central Asia,2023,44690.93454,0.607649203,39.04963806,35.63017881,51.826,59.798,100,98,7,37.78162912,NA,NA,NA,Yes,1,112,25,0,9.425,11.498,10.488,7.205,7.457,7.335
France,FRA,Europe & Central Asia,2024,46150.48769,0.827702874,NA,NA,51.678,59.567,100,98,NA,36.04852686,NA,NA,NA,Yes,1,112,25,0,9.428,11.49,10.485,7.339,7.398,7.37
French Polynesia,PYF,East Asia & Pacific,2015,19166.95948,1.261471204,NA,NA,48.948,62.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.366,19.756,24.044,12.803,11.003,11.789
French Polynesia,PYF,East Asia & Pacific,2016,19690.07757,1.821427961,NA,NA,48.918,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.156,19.563,23.843,12.72,10.931,11.715
French Polynesia,PYF,East Asia & Pacific,2017,20826.93125,3.954160214,NA,NA,48.935,62.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.678,19.29,23.459,12.563,10.793,11.573
French Polynesia,PYF,East Asia & Pacific,2018,21925.61604,1.970257964,NA,NA,48.707,61.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.988,19.085,22.984,12.565,10.795,11.572
French Polynesia,PYF,East Asia & Pacific,2019,21582.5892,2.987463451,NA,NA,48.456,61.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.617,19.084,22.774,12.561,10.792,11.565
French Polynesia,PYF,East Asia & Pacific,2020,19966.48385,-7.109201959,NA,NA,47.6,60.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.662,21.519,25.014,13.921,12.197,12.951
French Polynesia,PYF,East Asia & Pacific,2021,21982.90389,1.88179648,NA,NA,47.493,59.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.205,20.311,23.68,13.481,11.79,12.531
French Polynesia,PYF,East Asia & Pacific,2022,20738.65,4.248041248,NA,NA,46.829,59.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.33,19.577,22.874,12.909,11.101,11.888
French Polynesia,PYF,East Asia & Pacific,2023,22774.1419,2.725803471,NA,NA,46.295,59.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.217,19.439,22.753,12.76,10.97,11.749
French Polynesia,PYF,East Asia & Pacific,2024,NA,NA,NA,NA,45.768,58.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.189,19.381,22.714,12.736,10.99,11.75
Gabon,GAB,Sub-Saharan Africa,2015,7047.126546,0.693296575,NA,NA,41.311,58.897,61,71,239,14.16666667,NA,NA,NA,Yes,1,98,3,0,34.352,25.54,29.867,28.454,14.373,19.978
Gabon,GAB,Sub-Saharan Africa,2016,6677.070039,-0.79183198,NA,NA,41.516,59.262,61,71,215,14.16666667,NA,NA,NA,Yes,1,98,3,0,34.241,25.461,29.779,28.682,14.494,20.134
Gabon,GAB,Sub-Saharan Africa,2017,6921.733731,-2.163617741,NA,NA,41.697,59.689,61,71,184,17.09401709,NA,NA,NA,Yes,1,98,3,0,33.958,25.335,29.587,28.93,14.624,20.303
Gabon,GAB,Sub-Saharan Africa,2018,7624.277523,-1.688047436,NA,NA,41.835,60.068,61,71,176,NA,NA,NA,NA,Yes,1,98,3,0,33.716,25.173,29.396,29.125,14.728,20.439
Gabon,GAB,Sub-Saharan Africa,2019,7441.178647,1.382575991,NA,NA,41.897,60.262,61,71,179,17.91044776,NA,NA,NA,Yes,1,98,3,0,33.476,24.995,29.197,29.01,14.667,20.358
Gabon,GAB,Sub-Saharan Africa,2020,6605.803461,-4.155280833,NA,NA,39.09,56.348,61,71,194,14.78873239,NA,NA,NA,Yes,1,98,3,0,34.022,25.7,29.833,30.089,15.467,21.27
Gabon,GAB,Sub-Saharan Africa,2021,8181.409141,-0.845244789,NA,NA,39.793,56.972,61,71,249,16.1971831,87.06999969,90.79000092,88.8600006103516,Yes,1,98,3,0,33.432,25.362,29.377,29.949,15.416,21.218
Gabon,GAB,Sub-Saharan Africa,2022,8409.207415,0.747533659,NA,NA,41.888,60.402,61,71,216,15.38461538,NA,NA,NA,Yes,1,98,3,0,33.245,25.126,29.172,29.066,14.663,20.399
Gabon,GAB,Sub-Saharan Africa,2023,8071.397774,0.217772009,NA,NA,41.863,60.325,61,71,233,24.48979592,NA,NA,NA,Yes,1,98,3,0,33.236,25.061,29.138,28.881,14.566,20.278
Gabon,GAB,Sub-Saharan Africa,2024,8218.763071,1.17843756,NA,NA,41.746,60.123,61,71,NA,25.51020408,NA,NA,NA,Yes,1,98,3,0,33.366,25.109,29.228,28.7,14.305,20.061
"Gambia, The",GMB,Sub-Saharan Africa,2015,619.5363643,1.251372481,NA,NA,44.773,51.627,28,38,527,9.433962264,41.58000183,61.77000046,50.7799987792969,Yes,1,180,14,0,36.589,26.872,31.711,8.2,6.415,7.26
"Gambia, The",GMB,Sub-Saharan Africa,2016,650.0565013,-0.701007891,NA,NA,44.741,51.732,28,38,490,9.433962264,NA,NA,NA,Yes,1,180,14,0,34.305,27.635,30.955,6.579,6.022,6.285
"Gambia, The",GMB,Sub-Saharan Africa,2017,642.5226413,2.208075467,NA,NA,44.807,51.488,28,38,469,10.34482759,NA,NA,NA,Yes,1,180,14,0,31.997,28.373,30.176,4.814,5.465,5.157
"Gambia, The",GMB,Sub-Saharan Africa,2018,696.219807,4.667874305,6.57117945,12.0839713,44.955,50.956,28,38,450,10.34482759,43.34999847,64.93000031,53.1599998474121,Yes,1,180,14,0,29.732,29.154,29.441,3.164,5.005,4.127
"Gambia, The",GMB,Sub-Saharan Africa,2019,738.186752,3.74848296,NA,NA,45.073,50.532,28,38,422,10.34482759,NA,NA,NA,Yes,1,180,14,0,31.444,31.443,31.444,3.642,5.363,4.538
"Gambia, The",GMB,Sub-Saharan Africa,2020,720.3351434,-1.763187113,NA,NA,45.004,50.772,28,38,400,8.620689655,NA,NA,NA,Yes,1,180,14,0,34.093,34.746,34.422,4.78,6.909,5.892
"Gambia, The",GMB,Sub-Saharan Africa,2021,781.8909252,2.793045884,NA,NA,45.06,50.569,28,38,420,8.620689655,40.45000076,65.26999664,51.6399993896484,Yes,1,180,14,0,35.265,36.294,35.783,5.247,7.207,6.269
"Gambia, The",GMB,Sub-Saharan Africa,2022,836.2448756,3.073814015,NA,NA,45.12,50.352,28,38,365,8.620689655,NA,NA,NA,Yes,1,180,14,0,36.96,38.475,37.723,5.311,6.781,6.076
"Gambia, The",GMB,Sub-Saharan Africa,2023,888.1574074,2.413403442,8.034624747,13.47706741,45.242,49.922,28,38,354,8.620689655,NA,NA,NA,Yes,1,180,14,0,38.777,40.904,39.848,5.776,7.134,6.479
"Gambia, The",GMB,Sub-Saharan Africa,2024,908.5256742,3.365758653,NA,NA,45.22,49.82,28,38,NA,NA,NA,NA,NA,Yes,1,180,14,0,38.731,40.697,39.721,5.805,7.141,6.496
Georgia,GEO,Europe & Central Asia,2015,4086.622347,3.188392949,58.80185632,NA,59.114,80.401,71,70,30,11.33333333,NA,NA,NA,Yes,1,183,0,0,33.22,21.75,27.436,13.958,18.758,16.506
Georgia,GEO,Europe & Central Asia,2016,4143.401257,3.388353283,54.63999939,46.77999878,58.054,80.912,71,70,28,16,NA,NA,NA,Yes,1,183,0,0,31.457,22.297,26.815,12.617,20.049,16.604
Georgia,GEO,Europe & Central Asia,2017,4418.752065,5.145826776,61.61999893,56.38999939,56.859,77.501,71,70,27,16,99.29000092,99.44000244,99.3600006103516,Yes,1,183,0,0,28.529,21.123,24.758,12.734,15.005,13.939
Georgia,GEO,Europe & Central Asia,2018,4804.054604,6.103447451,60.98253943,54.2826204,55.742,73.827,71,70,24,16,99.65000153,99.66000366,99.6500015258789,Yes,1,183,0,0,30.793,23.083,26.851,11.254,13.955,12.667
Georgia,GEO,Europe & Central Asia,2019,4741.283272,5.561671659,60.09000015,53.29999924,54.716,72.856,71,70,22,14.76510067,99.96246444,99.96326885,99.9020818812072,Yes,1,183,0,0,28.925,23.221,25.998,10.174,12.828,11.565
Georgia,GEO,Europe & Central Asia,2020,4300.857013,-6.354787152,58.21154906,51.44187355,55.206,73.314,71,70,30,20.66666667,100,100,99.9403171161963,Yes,1,183,0,0,26.341,23.552,24.906,10.24,13.088,11.73
Georgia,GEO,Europe & Central Asia,2021,5083.606955,11.06507801,58.05326473,49.94161402,52.927,70.127,71,70,60,19.33333333,100,100,99.9656063568431,Yes,1,183,0,0,25.011,21.872,23.393,10.309,13.146,11.791
Georgia,GEO,Europe & Central Asia,2022,6729.846599,10.84220881,57.93000031,49.45000076,54.925,72.824,71,70,22,19.04761905,99.54000092,99.62000275,99.5699996948242,Yes,1,126,0,57,24.823,21.403,23.061,10.243,12.928,11.647
Georgia,GEO,Europe & Central Asia,2023,8283.669607,7.745685517,57.89747401,48.80706338,55.037,72.801,71,70,20,18.43971631,99.55999756,99.55000305,99.5599975585938,Yes,1,126,0,57,24.877,21.49,23.134,10.148,12.806,11.537
Georgia,GEO,Europe & Central Asia,2024,9193.663664,10.66864454,57.08000183,47.77999878,54.996,72.646,71,70,NA,22.66666667,99.62000275,99.75,99.6800003051758,Yes,1,126,0,57,24.926,21.441,23.134,10.127,12.717,11.48
Germany,DEU,Europe & Central Asia,2015,41911.01099,0.776507672,31.31999969,37.68999863,54.441,66.259,100,100,5,36.45007924,NA,NA,NA,Yes,1,98,0,300,7.124,5.417,6.239,4.205,4.962,4.612
Germany,DEU,Europe & Central Asia,2016,42961.03569,1.472292617,32.81000137,38.63999939,54.808,66.235,100,100,4,36.45007924,NA,NA,NA,Yes,1,98,0,300,7.429,6.038,6.701,3.722,4.433,4.104
Germany,DEU,Europe & Central Asia,2017,45526.59996,2.332865961,33.74710146,38.9923512,55.138,66.395,100,100,4,30.74753173,NA,NA,NA,Yes,1,98,0,300,6.74,5.835,6.266,3.317,4.182,3.781
Germany,DEU,Europe & Central Asia,2018,48874.8595,0.813017363,33.59000015,37.65999985,55.211,66.724,100,100,4,30.74753173,NA,NA,NA,Yes,1,98,0,300,6.599,5.475,6.011,2.902,3.798,3.384
Germany,DEU,Europe & Central Asia,2019,47623.86561,0.760402195,36.05526022,40.27293363,55.709,67.119,100,100,4,30.88857546,NA,NA,NA,Yes,1,98,0,300,6.165,5.096,5.607,2.724,3.541,3.163
Germany,DEU,Europe & Central Asia,2020,47379.76519,-4.173453235,37.68000031,41.49000168,55.113,66.049,100,100,4,31.17066291,NA,NA,NA,Yes,1,98,0,300,7.825,6.808,7.295,3.487,4.222,3.881
Germany,DEU,Europe & Central Asia,2021,52265.65416,3.626128709,38.02321572,41.84550291,55.019,65.98,100,100,4,34.91847826,NA,NA,NA,Yes,1,98,0,300,8.194,7.568,7.868,3.14,3.987,3.594
Germany,DEU,Europe & Central Asia,2022,49686.11546,0.641609114,38.86379299,42.44712042,55.595,66.471,100,100,4,34.91847826,NA,NA,NA,Yes,1,98,0,300,7.143,6.479,6.798,2.797,3.401,3.12
Germany,DEU,Europe & Central Asia,2023,53940.40734,-0.389988691,40.96135174,43.95268665,55.848,66.588,100,100,4,35.19021739,NA,NA,NA,Yes,1,98,0,300,7.735,7.196,7.456,2.836,3.27,3.068
Germany,DEU,Europe & Central Asia,2024,55800.21945,0.228526174,NA,NA,55.637,66.33,100,100,NA,35.32608696,NA,NA,NA,Yes,1,98,0,300,7.714,7.173,7.434,3.1,3.673,3.406
Ghana,GHA,Sub-Saharan Africa,2015,1722.772828,-0.20832582,7.398263421,14.65963653,65.05,73.527,63,74,310,10.90909091,52.35144248,70.31657976,60.2198906165104,Yes,1,84,0,0,32.22,19.032,25.562,6.571,7.018,6.806
Ghana,GHA,Sub-Saharan Africa,2016,1912.479913,1.047044067,NA,NA,64.609,72.304,63,74,296,10.90909091,NA,NA,NA,Yes,1,84,0,0,28.664,20.112,24.348,5.165,5.292,5.232
Ghana,GHA,Sub-Saharan Africa,2017,2012.286626,5.780945858,6.998045333,14.15085631,64.184,71.038,63,74,287,12.72727273,56.02000046,74.88999939,64.4899978637695,Yes,1,84,0,0,25.266,20.77,22.997,3.486,3.261,3.369
Ghana,GHA,Sub-Saharan Africa,2018,2195.32166,4.018953383,NA,NA,63.764,69.755,63,74,276,12.72727273,NA,NA,NA,Yes,1,84,0,0,26.298,21.812,24.035,3.415,3.102,3.253
Ghana,GHA,Sub-Saharan Africa,2019,2186.658227,4.390631335,NA,NA,63.345,68.473,63,74,260,13.09090909,NA,NA,NA,Yes,1,84,0,0,27.115,22.672,24.874,3.365,2.967,3.16
Ghana,GHA,Sub-Saharan Africa,2020,2195.454817,-1.468308017,NA,NA,62.249,66.793,63,74,253,13.09090909,NA,NA,NA,Yes,1,84,0,0,28.627,24.147,26.368,3.519,3.119,3.313
Ghana,GHA,Sub-Saharan Africa,2021,2445.186625,3.0380027,11.63549593,18.76043485,62.257,65.934,63,74,264,14.54545455,72.13999939,81.33000183,76.4899978637695,Yes,1,84,0,0,29.146,24.658,26.883,3.634,3.144,3.384
Ghana,GHA,Sub-Saharan Africa,2022,2229.891226,1.830512477,7.224166239,13.73590937,61.819,65.078,63,74,239,14.54545455,NA,NA,NA,Yes,1,84,0,0,30.021,25.483,27.734,3.425,2.754,3.084
Ghana,GHA,Sub-Saharan Africa,2023,2383.904105,1.190223042,NA,NA,61.815,65.043,63,74,234,14.54545455,NA,NA,NA,Yes,1,84,0,0,29.995,25.405,27.683,3.403,2.734,3.063
Ghana,GHA,Sub-Saharan Africa,2024,2405.794664,3.721742988,NA,NA,61.522,64.571,63,74,NA,14.54545455,NA,NA,NA,Yes,1,84,0,0,29.918,25.285,27.585,3.341,2.684,3.007
Gibraltar,GIB,Europe & Central Asia,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibraltar,GIB,Europe & Central Asia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greece,GRC,Europe & Central Asia,2015,17980.72982,0.431225576,30.10000038,30.88999939,44.028,59.032,93,96,5,19.66666667,NA,NA,NA,Yes,1,119,2,0,17.888,17.903,17.896,28.992,21.715,24.981
Greece,GRC,Europe & Central Asia,2016,17919.24264,0.384851865,26.37999916,27.04000092,44.09,58.863,93,96,5,19.66666667,NA,NA,NA,Yes,1,119,2,0,16.181,16.294,16.239,28.017,19.826,23.514
Greece,GRC,Europe & Central Asia,2017,18631.99301,1.674020149,32.42881906,32.76484655,43.829,58.879,93,96,5,18.33333333,NA,NA,NA,Yes,1,119,2,0,16.194,15.592,15.885,25.983,17.697,21.413
Greece,GRC,Europe & Central Asia,2018,19873.40152,2.271951322,33.06862839,33.84250367,43.386,58.887,93,96,5,18.66666667,NA,NA,NA,Yes,1,119,2,0,14.617,14.754,14.688,24.053,15.262,19.179
Greece,GRC,Europe & Central Asia,2019,19335.3602,2.38497558,33.07833268,34.09901968,43.512,58.837,93,96,5,20.66666667,NA,NA,NA,Yes,1,119,2,0,13.122,12.844,12.977,21.201,13.704,17.045
Greece,GRC,Europe & Central Asia,2020,17886.73317,-9.001164553,34.27000046,35.43000031,42.721,58.006,93,96,7,21.66666667,NA,NA,NA,Yes,1,119,2,0,13.648,13.422,13.53,19.27,13.207,15.899
Greece,GRC,Europe & Central Asia,2021,20654.7002,9.984684958,36.18041031,36.44855144,43.26,57.998,93,96,9,21.66666667,NA,NA,NA,Yes,1,119,2,0,12.024,12.07,12.048,18.844,11.268,14.656
Greece,GRC,Europe & Central Asia,2022,20971.83493,7.084329926,36.85784495,36.27108264,44.413,59.87,93,96,10,21,NA,NA,NA,Yes,1,119,18,0,12.083,10.685,11.352,16.363,9.257,12.426
Greece,GRC,Europe & Central Asia,2023,23400.72788,2.639880388,36.50009734,35.74318323,44.673,59.584,93,96,5,23,NA,NA,NA,Yes,1,119,18,0,11.237,11.649,11.452,14.289,8.446,11.066
Greece,GRC,Europe & Central Asia,2024,24752.10684,2.436955089,37.86192005,36.63768688,44.492,59.371,93,96,NA,23,NA,NA,NA,Yes,1,119,18,0,11.23,11.62,11.433,12.99,7.811,10.133
Greenland,GRL,Europe & Central Asia,2015,44536.35497,-2.214918882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,GRL,Europe & Central Asia,2016,48181.74535,4.547808581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,GRL,Europe & Central Asia,2017,50765.74947,0.077664774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,GRL,Europe & Central Asia,2018,54545.13586,0.890684741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,GRL,Europe & Central Asia,2019,53309.20359,2.462731594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greenland,GRL,Europe & Central Asia,2020,54812.66618,-0.001762479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
